Ticker;DOGE-USD;BTC-USD;ETH-USD;XRP-USD
19.02.2022;0.141205996;40122.15625;2763.701172;0.822528005
20.02.2022;0.136868;38431.37891;2628.648438;0.778295994
21.02.2022;0.128490001;37075.28125;2573.816162;0.703465998
22.02.2022;0.131552994;38286.02734;2639.299316;0.722832978
23.02.2022;0.127846003;37296.57031;2590.359619;0.698746026
24.02.2022;0.123813003;38332.60938;2598.067139;0.696272016
25.02.2022;0.127575994;39214.21875;2764.535645;0.768903017
26.02.2022;0.127646998;39105.14844;2781.111816;0.750972986
27.02.2022;0.123111002;37709.78516;2621.801758;0.721992016
28.02.2022;0.133156002;43193.23438;2919.201172;0.782043993
01.03.2022;0.133938;44354.63672;2972.485107;0.784861982
02.03.2022;0.132990003;43924.11719;2950.118408;0.768495977
03.03.2022;0.129610002;42451.78906;2834.468994;0.752184987
04.03.2022;0.122590996;39137.60547;2617.156006;0.712671995
05.03.2022;0.124995999;39400.58594;2664.831055;0.754899979
06.03.2022;0.120765999;38419.98438;2555.037354;0.725993991
07.03.2022;0.117105;38062.03906;2497.77124;0.723286986
08.03.2022;0.117028996;38737.26953;2576.747559;0.720977008
09.03.2022;0.121587999;41982.92578;2729.783447;0.767235994
10.03.2022;0.116884999;39437.46094;2608.048584;0.737465024
11.03.2022;0.115602002;38794.97266;2559.562988;0.802155018
12.03.2022;0.115135998;38904.01172;2574.75415;0.786587
13.03.2022;0.111607999;37849.66406;2518.94458;0.761350989
14.03.2022;0.114047997;39666.75391;2590.696045;0.774655998
15.03.2022;0.112783998;39338.78516;2620.149658;0.766782999
16.03.2022;0.116907999;41143.92969;2772.055664;0.793537974
17.03.2022;0.116502002;40951.37891;2814.854492;0.793502986
18.03.2022;0.119305998;41801.15625;2945.343018;0.798265994
19.03.2022;0.123568997;42190.65234;2946.25708;0.819373012
20.03.2022;0.119153999;41247.82422;2860.459229;0.806120992
21.03.2022;0.119338997;41077.99609;2897.976563;0.838151991
22.03.2022;0.122481003;42358.80859;2973.131104;0.837096989
23.03.2022;0.129727006;42892.95703;3031.067139;0.837886989
24.03.2022;0.136549994;43960.93359;3108.062012;0.842967987
25.03.2022;0.131013006;44348.73047;3106.671387;0.825127006
26.03.2022;0.135867998;44500.82813;3143.178955;0.832772017
27.03.2022;0.144731998;46820.49219;3291.577637;0.857343018
28.03.2022;0.142656997;47128.00391;3336.634521;0.863304019
29.03.2022;0.144470006;47465.73047;3401.987793;0.85799998
30.03.2022;0.143209994;47062.66406;3385.157959;0.860813975
31.03.2022;0.137825996;45538.67578;3281.642822;0.81456399
01.04.2022;0.141314998;46281.64453;3449.552246;0.827740014
02.04.2022;0.138913006;45868.94922;3445.059326;0.824918985
03.04.2022;0.146452993;46453.56641;3522.833496;0.842949986
04.04.2022;0.148590997;46622.67578;3521.241211;0.827251017
05.04.2022;0.172906995;45555.99219;3411.79248;0.817641973
06.04.2022;0.143417001;43206.73828;3171.691895;0.761313975
07.04.2022;0.146101996;43503.84766;3233.274658;0.787999988
08.04.2022;0.142548993;42287.66406;3192.073975;0.754055977
09.04.2022;0.144302994;42782.13672;3261.91626;0.763584971
10.04.2022;0.149535;42207.67188;3211.866943;0.756614029
11.04.2022;0.134654;39521.90234;2981.052246;0.695023
12.04.2022;0.138076007;40127.18359;3030.376465;0.716614008
13.04.2022;0.140080005;41166.73047;3118.344238;0.723850012
14.04.2022;0.143920004;39935.51563;3019.909424;0.726818979
15.04.2022;0.146026;40553.46484;3040.916504;0.785674989
16.04.2022;0.143711999;40424.48438;3062.310303;0.78184098
17.04.2022;0.139458999;39716.95313;2993.40332;0.75315398
18.04.2022;0.140285999;40826.21484;3057.606689;0.768016994
19.04.2022;0.142664999;41502.75;3104.106445;0.775062978
20.04.2022;0.140878007;41374.37891;3077.74585;0.752178013
21.04.2022;0.136364996;40527.36328;2987.480713;0.73317802
22.04.2022;0.136395007;39740.32031;2964.835693;0.719193995
23.04.2022;0.134241;39486.73047;2938.114014;0.707705021
24.04.2022;0.131946996;39469.29297;2922.732666;0.698738992
25.04.2022;0.157958999;40458.30859;3009.393555;0.694426
26.04.2022;0.137767002;38117.46094;2808.29834;0.641699016
27.04.2022;0.139699996;39241.12109;2888.929688;0.652318001
28.04.2022;0.137363002;39773.82813;2936.940918;0.644362986
29.04.2022;0.135027006;38609.82422;2815.601807;0.611406982
30.04.2022;0.127556995;37714.875;2730.186768;0.587091029
01.05.2022;0.132772997;38469.09375;2827.756104;0.607843995
02.05.2022;0.130937994;38529.32813;2857.4104;0.614269018
03.05.2022;0.129519999;37750.45313;2783.476318;0.604848981
04.05.2022;0.135809004;39698.37109;2940.644775;0.646474004
05.05.2022;0.128429994;36575.14063;2749.213135;0.598886013
06.05.2022;0.127901003;36040.92188;2694.979736;0.602569997
07.05.2022;0.127532005;35501.95313;2636.093018;0.582346976
08.05.2022;0.124206997;34059.26563;2517.459961;0.566527009
09.05.2022;0.104823999;30296.95313;2245.43042;0.492940009
10.05.2022;0.108476996;31022.90625;2343.510986;0.513625979
11.05.2022;0.084581003;28936.35547;2072.108643;0.413376004
12.05.2022;0.082671002;29047.75195;1961.701538;0.385206014
13.05.2022;0.088330999;29283.10352;2014.418213;0.423417002
14.05.2022;0.089795999;30101.26563;2056.273926;0.427774012
15.05.2022;0.092843004;31305.11328;2145.706787;0.447371006
16.05.2022;0.087840997;29862.91797;2022.725952;0.422499001
17.05.2022;0.090213001;30425.85742;2090.40918;0.437622994
18.05.2022;0.083649002;28720.27148;1916.656128;0.406165987
19.05.2022;0.086723;30314.33398;2018.336182;0.419975996
20.05.2022;0.083976999;29200.74023;1961.315674;0.411137015
21.05.2022;0.084463;29432.22656;1974.518311;0.414673001
22.05.2022;0.086104997;30323.72266;2043.170166;0.422336996
23.05.2022;0.083253004;29098.91016;1972.181885;0.404671013
24.05.2022;0.083636999;29655.58594;1978.982788;0.408713013
25.05.2022;0.082984999;29562.36133;1944.827881;0.405784994
26.05.2022;0.078252003;29267.22461;1803.91333;0.393169999
27.05.2022;0.081335001;28627.57422;1724.922852;0.381787002
28.05.2022;0.081839003;28814.90039;1757.941772;0.386323005
29.05.2022;0.082686;29445.95703;1812.031006;0.389016002
30.05.2022;0.087871;31726.39063;1996.441284;0.418175012
31.05.2022;0.085864998;31792.31055;1942.328003;0.421867013
01.06.2022;0.081055999;29799.08008;1823.569336;0.398084998
02.06.2022;0.082772002;30467.48828;1834.150513;0.405301988
03.06.2022;0.080441996;29704.39063;1775.078613;0.390765995
04.06.2022;0.081776999;29832.91406;1801.609497;0.39230901
05.06.2022;0.081229001;29906.66211;1805.204956;0.39537999
06.06.2022;0.082529999;31370.67188;1859.289673;0.403010994
07.06.2022;0.080513;31155.47852;1814.04834;0.407701999
08.06.2022;0.079438999;30214.35547;1793.572266;0.400647998
09.06.2022;0.079336002;30111.99805;1789.82605;0.400323987
10.06.2022;0.075453997;29083.80469;1665.042236;0.38173601
11.06.2022;0.069894999;28360.81055;1529.663452;0.359025002
12.06.2022;0.064336002;26762.64844;1445.216553;0.345490009
13.06.2022;0.053920999;22487.38867;1204.582764;0.310802013
14.06.2022;0.055592;22206.79297;1211.662842;0.322142988
15.06.2022;0.063000001;22572.83984;1233.206421;0.343703002
16.06.2022;0.055029001;20381.65039;1067.730713;0.312056005
17.06.2022;0.056995001;20471.48242;1086.519287;0.321381003
18.06.2022;0.053011999;19017.64258;993.6367798;0.308090001
19.06.2022;0.060396001;20553.27148;1127.656494;0.326052994
20.06.2022;0.060176998;20599.53711;1127.642456;0.323345989
21.06.2022;0.065571003;20710.59766;1124.824585;0.328626007
22.06.2022;0.061710998;19987.0293;1051.421875;0.322584987
23.06.2022;0.064032003;21085.87695;1143.386719;0.335530996
24.06.2022;0.067124002;21231.65625;1226.844727;0.367587
25.06.2022;0.068503;21502.33789;1243.446899;0.367556006
26.06.2022;0.073177002;21027.29492;1199.831665;0.358864009
27.06.2022;0.072238997;20735.47852;1193.680664;0.353235006
28.06.2022;0.065957002;20280.63477;1144.579224;0.337329
29.06.2022;0.069467999;20104.02344;1098.943848;0.328978002
30.06.2022;0.066086002;19784.72656;1067.298828;0.331447989
01.07.2022;0.066174999;19269.36719;1059.767334;0.313677013
02.07.2022;0.066698;19242.25586;1066.512817;0.315578997
03.07.2022;0.067179002;19297.07617;1073.766968;0.321702987
04.07.2022;0.069472;20231.26172;1151.059082;0.328790009
05.07.2022;0.067155004;20190.11523;1134.541016;0.325423002
06.07.2022;0.068582997;20548.24609;1186.973999;0.332271993
07.07.2022;0.070620999;21637.58789;1237.593384;0.342150986
08.07.2022;0.069256999;21731.11719;1222.506226;0.341627985
09.07.2022;0.069512002;21592.20703;1216.978271;0.344951987
10.07.2022;0.067263;20860.44922;1168.401611;0.325663
11.07.2022;0.061847001;19970.55664;1097.236572;0.314296991
12.07.2022;0.060086999;19323.91406;1038.19165;0.311659008
13.07.2022;0.061953001;20212.07422;1113.587158;0.323729992
14.07.2022;0.062394001;20569.91992;1191.526245;0.333220989
15.07.2022;0.063042;20836.32813;1233.12915;0.334535003
16.07.2022;0.064280003;21190.31641;1352.626465;0.350861013
17.07.2022;0.063106999;20779.34375;1338.635742;0.343412012
18.07.2022;0.067714997;22485.68945;1578.717896;0.366176993
19.07.2022;0.069013;23389.43359;1542.97522;0.373225003
20.07.2022;0.070119999;23231.73242;1520.200684;0.360484004
21.07.2022;0.069959998;23164.62891;1576.749512;0.367036015
22.07.2022;0.067562997;22714.97852;1537.405151;0.358604014
23.07.2022;0.068124004;22465.47852;1549.297485;0.359540999
24.07.2022;0.067723997;22609.16406;1599.476685;0.359259993
25.07.2022;0.062306002;21361.70117;1445.383423;0.337314993
26.07.2022;0.062512003;21239.75391;1441.806763;0.337816
27.07.2022;0.067020997;22930.54883;1636.232666;0.359118015
28.07.2022;0.069108002;23843.88672;1725.46814;0.373376012
29.07.2022;0.068908997;23804.63281;1727.406982;0.368674994
30.07.2022;0.069643997;23656.20703;1695.969482;0.387764007
31.07.2022;0.068272002;23336.89648;1681.517334;0.380457997
01.08.2022;0.068724997;23314.19922;1635.195801;0.379976004
02.08.2022;0.066693999;22978.11719;1632.945435;0.37202099
03.08.2022;0.066195004;22846.50781;1618.874512;0.369852006
04.08.2022;0.067357004;22630.95703;1608.205811;0.371351004
05.08.2022;0.069765002;23289.31445;1732.254639;0.37659499
06.08.2022;0.068673998;22961.2793;1691.658081;0.371571004
07.08.2022;0.068939999;23175.89063;1699.35083;0.372505993
08.08.2022;0.070055;23809.48633;1775.516113;0.37875399
09.08.2022;0.069124997;23164.31836;1703.025024;0.368101001
10.08.2022;0.071194999;23947.64258;1851.742676;0.381065011
11.08.2022;0.070929997;23957.5293;1881.224121;0.380562991
12.08.2022;0.072345003;24402.81836;1957.24646;0.379994988
13.08.2022;0.072839998;24424.06836;1981.336548;0.37796399
14.08.2022;0.081687003;24319.33398;1936.802002;0.376450986
15.08.2022;0.076719999;24136.97266;1904.228149;0.375773996
16.08.2022;0.086963996;23883.29102;1878.139404;0.377236992
17.08.2022;0.080154002;23335.99805;1832.999634;0.379707009
18.08.2022;0.075079001;23212.73828;1847.007813;0.370965004
19.08.2022;0.067938998;20877.55273;1612.987305;0.335049003
20.08.2022;0.069540001;21166.06055;1577.003784;0.337541014
21.08.2022;0.069448002;21534.12109;1619.31897;0.345301986
22.08.2022;0.068391003;21398.9082;1622.505859;0.344720989
23.08.2022;0.068769999;21528.08789;1662.769897;0.347092003
24.08.2022;0.067989998;21395.01953;1657.059204;0.346145004
25.08.2022;0.069094002;21600.9043;1696.457031;0.34949699
26.08.2022;0.063571997;20260.01953;1507.782837;0.338369995
27.08.2022;0.063587002;20041.73828;1491.39502;0.335346997
28.08.2022;0.061786;19616.81445;1430.547363;0.323094994
29.08.2022;0.063887;20297.99414;1553.037354;0.333797008
30.08.2022;0.061524998;19796.80859;1523.838867;0.326869011
31.08.2022;0.061330002;20049.76367;1553.684937;0.327870011
01.09.2022;0.062371999;20127.14063;1586.176758;0.333193988
02.09.2022;0.061634999;19969.77148;1577.220459;0.331259012
03.09.2022;0.062693998;19832.08789;1556.872681;0.329968989
04.09.2022;0.063225999;19986.71289;1577.641602;0.331799001
05.09.2022;0.062738001;19812.37109;1617.183228;0.33296001
06.09.2022;0.058983002;18837.66797;1561.748535;0.322207987
07.09.2022;0.061104;19290.32422;1629.906372;0.337366998
08.09.2022;0.060977001;19329.83398;1635.347656;0.340245008
09.09.2022;0.064018004;21381.15234;1719.085449;0.357517004
10.09.2022;0.064776003;21680.53906;1776.203735;0.357681006
11.09.2022;0.063713998;21769.25586;1761.800049;0.35511899
12.09.2022;0.063905001;22370.44922;1713.765259;0.359445006
13.09.2022;0.060129002;20296.70703;1580.787964;0.333692014
14.09.2022;0.061172999;20241.08984;1634.755005;0.342081994
15.09.2022;0.058791;19701.21094;1471.693481;0.326335013
16.09.2022;0.060423002;19772.58398;1432.447754;0.356687993
17.09.2022;0.062210001;20127.57617;1469.741699;0.377003998
18.09.2022;0.057519998;19419.50586;1335.329102;0.358323008
19.09.2022;0.058612;19544.12891;1377.541382;0.38707301
20.09.2022;0.058417;18890.78906;1324.388184;0.415183008
21.09.2022;0.057404;18547.40039;1252.607788;0.396827996
22.09.2022;0.059599001;19413.55078;1327.680176;0.485101014
23.09.2022;0.063336;19297.63867;1328.259521;0.507170975
24.09.2022;0.063234001;18937.01172;1317.993286;0.488716006
25.09.2022;0.061152;18802.09766;1294.216797;0.492626995
26.09.2022;0.061089002;19222.67188;1335.32019;0.46767801
27.09.2022;0.060609002;19110.54688;1330.127686;0.448776007
28.09.2022;0.060623001;19426.7207;1337.410889;0.450672001
29.09.2022;0.060727999;19573.05078;1335.652344;0.485417008
30.09.2022;0.061652999;19431.78906;1327.978638;0.479773998
01.10.2022;0.060626999;19312.0957;1311.644409;0.475109994
02.10.2022;0.059287999;19044.10742;1276.093506;0.448850006
03.10.2022;0.060384002;19623.58008;1323.439209;0.462879002
04.10.2022;0.065962002;20336.84375;1362.126587;0.480174005
05.10.2022;0.064735003;20160.7168;1352.837158;0.489683002
06.10.2022;0.063444003;19955.44336;1351.709473;0.493184
07.10.2022;0.062408999;19546.84961;1332.516968;0.518278003
08.10.2022;0.061678;19416.56836;1315.500488;0.51711297
09.10.2022;0.062155999;19446.42578;1322.604248;0.534061015
10.10.2022;0.059512999;19141.48438;1291.337646;0.497013986
11.10.2022;0.060258001;19051.41797;1279.575684;0.485397011
12.10.2022;0.059881002;19157.44531;1294.906372;0.488370001
13.10.2022;0.059673999;19382.9043;1288.123901;0.480812013
14.10.2022;0.058642998;19185.65625;1297.422119;0.488965988
15.10.2022;0.05858;19067.63477;1274.871704;0.481507003
16.10.2022;0.058913998;19268.09375;1306.296631;0.477010012
17.10.2022;0.059935;19550.75781;1331.713623;0.479918003
18.10.2022;0.059776001;19334.41602;1310.447021;0.465977013
19.10.2022;0.058713;19139.53516;1285.744263;0.451227009
20.10.2022;0.059535999;19053.74023;1283.200928;0.448083997
21.10.2022;0.059333999;19172.46875;1299.946411;0.461097986
22.10.2022;0.059694;19208.18945;1314.299194;0.465469986
23.10.2022;0.060346998;19567.00781;1363.447021;0.469033003
24.10.2022;0.059505999;19345.57227;1344.998535;0.453821003
25.10.2022;0.062881999;20095.85742;1461.665405;0.461544007
26.10.2022;0.072800003;20770.44141;1566.56665;0.469375998
27.10.2022;0.077018;20285.83594;1514.374878;0.462406993
28.10.2022;0.083897002;20595.35156;1555.477905;0.473980993
29.10.2022;0.121602997;20818.47656;1619.698486;0.470416009
30.10.2022;0.117802002;20635.60352;1590.783325;0.458454996
31.10.2022;0.127026007;20495.77344;1572.714478;0.465914994
01.11.2022;0.142574996;20485.27344;1579.70459;0.464576989
02.11.2022;0.127829999;20159.50391;1519.711792;0.450874001
03.11.2022;0.122592002;20209.98828;1531.541748;0.455134988
04.11.2022;0.126279995;21147.23047;1645.093384;0.504404008
05.11.2022;0.124388002;21282.69141;1627.968018;0.493330002
06.11.2022;0.114606;20926.48633;1572.234741;0.470670015
07.11.2022;0.111299001;20602.81641;1568.591309;0.465856999
08.11.2022;0.088409998;18541.27148;1332.835571;0.406242013
09.11.2022;0.074288003;15880.78027;1100.1698;0.333180994
10.11.2022;0.089789003;17586.77148;1299.4646;0.395705014
11.11.2022;0.084885001;17034.29297;1287.221069;0.384158999
12.11.2022;0.088039003;16799.18555;1255.268311;0.363676995
13.11.2022;0.084893003;16353.36523;1221.819214;0.340296
14.11.2022;0.085878998;16618.19922;1241.604248;0.376406014
15.11.2022;0.086971;16884.61328;1251.736206;0.388520986
16.11.2022;0.085583001;16669.43945;1215.602539;0.376300991
17.11.2022;0.084765002;16687.51758;1200.808594;0.382544011
18.11.2022;0.084671997;16697.77734;1212.300293;0.383062989
19.11.2022;0.084581003;16711.54688;1218.426758;0.384698987
20.11.2022;0.077174;16291.83203;1142.466675;0.361945003
21.11.2022;0.074711002;15787.28418;1108.353027;0.364798993
22.11.2022;0.078488;16189.76953;1135.173462;0.376060992
23.11.2022;0.081785999;16610.70703;1183.199585;0.381581008
24.11.2022;0.081481002;16604.46484;1203.983154;0.401991993
25.11.2022;0.089474998;16521.8418;1198.925903;0.408412009
26.11.2022;0.088987999;16464.28125;1205.897949;0.396629006
27.11.2022;0.098711997;16444.62695;1195.126953;0.396820992
28.11.2022;0.095122002;16217.32227;1170.086182;0.390318006
29.11.2022;0.101852998;16444.98242;1216.901245;0.39854899
30.11.2022;0.106859997;17168.56641;1295.688599;0.408742994
01.12.2022;0.101584002;16967.13281;1276.273926;0.396708012
02.12.2022;0.102147996;17088.66016;1294.303345;0.396272987
03.12.2022;0.099823996;16908.23633;1243.334839;0.388146996
04.12.2022;0.104286;17130.48633;1280.256592;0.390735
05.12.2022;0.101474002;16974.82617;1259.676758;0.389584005
06.12.2022;0.100277998;17089.50391;1271.653809;0.392093986
07.12.2022;0.095783003;16848.12695;1232.4375;0.383720994
08.12.2022;0.098540001;17233.47461;1281.116333;0.394544989
09.12.2022;0.096662;17133.15234;1264.28479;0.389153004
10.12.2022;0.096456997;17128.72461;1266.384155;0.386698008
11.12.2022;0.092874996;17104.19336;1263.86853;0.381749004
12.12.2022;0.090258002;17206.4375;1274.619019;0.387394011
13.12.2022;0.090939999;17781.31836;1320.549194;0.395101994
14.12.2022;0.088514;17815.65039;1309.328735;0.386413991
15.12.2022;0.084721997;17364.86523;1266.353882;0.378237009
16.12.2022;0.075942002;16647.48438;1168.259399;0.351987988
17.12.2022;0.079267003;16795.0918;1188.149536;0.354809999
18.12.2022;0.078640997;16757.97656;1184.71521;0.350270003
19.12.2022;0.071428999;16439.67969;1167.609863;0.338869989
20.12.2022;0.074934997;16906.30469;1217.703613;0.349373013
21.12.2022;0.073679;16817.53516;1213.599976;0.346020013
22.12.2022;0.076967001;16830.3418;1218.182129;0.349599987
23.12.2022;0.077128999;16796.95313;1220.159424;0.354272991
24.12.2022;0.077647999;16847.75586;1221.14856;0.352178991
25.12.2022;0.075952001;16841.98633;1218.962036;0.346392006
26.12.2022;0.075782999;16919.80469;1226.974365;0.365723014
27.12.2022;0.073724002;16717.17383;1212.791626;0.368126005
28.12.2022;0.070381001;16552.57227;1189.986084;0.356530994
29.12.2022;0.071042001;16642.3418;1201.595337;0.342846006
30.12.2022;0.068403997;16602.58594;1199.232788;0.345016986
31.12.2022;0.070294;16547.49609;1196.77124;0.339929014
01.01.2023;0.070225;16625.08008;1200.964844;0.338762999
02.01.2023;0.071454003;16688.4707;1214.656616;0.348556012
03.01.2023;0.070468001;16679.85742;1214.778809;0.343823999
04.01.2023;0.073237002;16863.23828;1256.526611;0.347793996
05.01.2023;0.071549997;16836.73633;1250.438599;0.338039011
06.01.2023;0.072470002;16951.96875;1269.379028;0.344644994
07.01.2023;0.072222002;16955.07813;1264.270386;0.344267994
08.01.2023;0.073601;17091.14453;1287.359497;0.345358014
09.01.2023;0.075783998;17196.55469;1321.53894;0.349339992
10.01.2023;0.077729002;17446.29297;1336.58606;0.351240993
11.01.2023;0.078152999;17934.89648;1387.932739;0.374157995
12.01.2023;0.080286004;18869.58789;1417.938477;0.375196993
13.01.2023;0.084438004;19909.57422;1451.614868;0.385803998
14.01.2023;0.087323003;20976.29883;1550.706909;0.395442992
15.01.2023;0.086130999;20880.79883;1552.479492;0.38488099
16.01.2023;0.083636001;21169.63281;1576.833496;0.386575997
17.01.2023;0.082982004;21161.51953;1567.846069;0.387710989
18.01.2023;0.080191001;20688.78125;1515.506958;0.37945199
19.01.2023;0.081660002;21086.79297;1552.556519;0.393785
20.01.2023;0.086402997;22676.55273;1659.75415;0.413343996
21.01.2023;0.084765002;22777.625;1627.118164;0.403533012
22.01.2023;0.088303998;22720.41602;1628.38208;0.400967002
23.01.2023;0.088605002;22934.43164;1628.251099;0.424943
24.01.2023;0.083949998;22636.46875;1556.604248;0.407707006
25.01.2023;0.086594;23117.85938;1611.71106;0.417692989
26.01.2023;0.086373001;23032.77734;1603.105957;0.410102993
27.01.2023;0.087122999;23078.72852;1598.156494;0.412791014
28.01.2023;0.087788001;23031.08984;1572.435059;0.408134013
29.01.2023;0.090232998;23774.56641;1646.15564;0.413764
30.01.2023;0.088336997;22840.13867;1567.326538;0.394591004
31.01.2023;0.096166998;23139.2832;1586.5354;0.406388998
01.02.2023;0.094171003;23723.76953;1641.792725;0.413892001
02.02.2023;0.090979002;23471.87109;1643.241577;0.409747005
03.02.2023;0.092987001;23449.32227;1664.745605;0.412205011
04.02.2023;0.095781997;23331.84766;1667.059204;0.41130501
05.02.2023;0.092095003;22955.66602;1631.645874;0.398936987
06.02.2023;0.089548998;22760.10938;1616.24707;0.392823994
07.02.2023;0.092575997;23264.29102;1672.00354;0.403903991
08.02.2023;0.090155996;22939.39844;1650.716797;0.398052007
09.02.2023;0.081479996;21819.03906;1546.438232;0.382465988
10.02.2023;0.081090003;21651.18359;1514.869141;0.382645011
11.02.2023;0.082372002;21870.875;1539.926758;0.38400799
12.02.2023;0.082144;21788.20313;1515.033691;0.37528199
13.02.2023;0.082156003;21808.10156;1507.165894;0.371675014
14.02.2023;0.083534002;22220.80469;1556.875122;0.38240701
15.02.2023;0.089290999;24307.8418;1673.745972;0.401351988
16.02.2023;0.085043997;23623.47461;1640.067627;0.385156989
17.02.2023;0.087765999;24565.60156;1694.783325;0.395301998
18.02.2023;0.088927001;24641.27734;1691.819458;0.394630015
19.02.2023;0.086966;24327.64258;1681.436157;0.386317015
20.02.2023;0.088207997;24829.14844;1702.675171;0.398525
21.02.2023;0.085413001;24436.35352;1658.036377;0.39190501
22.02.2023;0.085533999;24188.84375;1643.231689;0.395586014
23.02.2023;0.084292002;23947.49219;1651.073853;0.389129996
24.02.2023;0.080899999;23198.12695;1608.373169;0.378477007
25.02.2023;0.080785997;23175.375;1594.914917;0.378084987
26.02.2023;0.082202002;23561.21289;1640.817139;0.378040999
27.02.2023;0.081354;23522.87109;1634.326416;0.379114985
28.02.2023;0.080748998;23147.35352;1605.895142;0.377149999
01.03.2023;0.081964001;23646.55078;1663.433716;0.383879006
02.03.2023;0.080519997;23475.4668;1647.319336;0.377579987
03.03.2023;0.076777004;22362.67969;1569.167603;0.377671003
04.03.2023;0.074556001;22353.34961;1566.92395;0.373813003
05.03.2023;0.074795;22435.51367;1564.46875;0.367193997
06.03.2023;0.074804999;22429.75781;1567.398682;0.370471001
07.03.2023;0.074047998;22219.76953;1561.933105;0.380548
08.03.2023;0.07113;21718.08008;1534.088257;0.389187992
09.03.2023;0.065986998;20363.02148;1438.660767;0.372130007
10.03.2023;0.065833002;20187.24414;1429.158081;0.370622009
11.03.2023;0.066593997;20632.41016;1482.616699;0.366831988
12.03.2023;0.071001001;22163.94922;1590.292969;0.373317987
13.03.2023;0.073040999;24197.5332;1680.30896;0.373786002
14.03.2023;0.074786998;24746.07422;1703.50708;0.374278992
15.03.2023;0.069866002;24375.96094;1656.180542;0.360558003
16.03.2023;0.072718002;25052.78906;1677.215454;0.366025001
17.03.2023;0.076508999;27423.92969;1792.485107;0.380382001
18.03.2023;0.07305;26965.87891;1761.659668;0.374433011
19.03.2023;0.074813001;28038.67578;1785.576538;0.388464987
20.03.2023;0.071487002;27767.23633;1735.321289;0.374628007
21.03.2023;0.076894;28175.81641;1806.760742;0.469709992
22.03.2023;0.073999003;27307.4375;1737.717041;0.422479987
23.03.2023;0.077412002;28333.97266;1816.405151;0.444849998
24.03.2023;0.074680001;27493.28516;1752.0448;0.425902009
25.03.2023;0.074043997;27494.70703;1743.764771;0.444716007
26.03.2023;0.074417002;27994.33008;1775.676758;0.448817015
27.03.2023;0.072894998;27139.88867;1715.460815;0.479990989
28.03.2023;0.073822998;27268.13086;1772.785645;0.515057981
29.03.2023;0.075626999;28348.44141;1793.001831;0.543577015
30.03.2023;0.074244998;28033.5625;1792.737183;0.534249008
31.03.2023;0.077035002;28478.48438;1822.022095;0.538492024
01.04.2023;0.084050998;28411.03516;1813.860596;0.514741004
02.04.2023;0.079089001;28199.30859;1795.70813;0.518953025
03.04.2023;0.096078999;27790.2207;1810.297119;0.496960014
04.04.2023;0.095159002;28168.08984;1871.005127;0.503479004
05.04.2023;0.092817001;28177.98438;1909.114014;0.506235003
06.04.2023;0.085412003;28044.14063;1872.922607;0.503297985
07.04.2023;0.082456;27925.85938;1865.636108;0.51373601
08.04.2023;0.081404999;27947.79492;1849.498169;0.505716026
09.04.2023;0.083290003;28333.05078;1859.387817;0.505833983
10.04.2023;0.084852003;29652.98047;1911.20752;0.518317997
11.04.2023;0.084237002;30235.05859;1892.189697;0.517517984
12.04.2023;0.083433002;30139.05273;1920.682129;0.506115019
13.04.2023;0.087484002;30399.06641;2012.634644;0.513292015
14.04.2023;0.088785;30485.69922;2101.635498;0.523993015
15.04.2023;0.088973999;30318.49609;2092.466797;0.520443976
16.04.2023;0.090471998;30315.35547;2120.005859;0.521391988
17.04.2023;0.091449;29445.04492;2076.24292;0.511126995
18.04.2023;0.093989;30397.55273;2104.537354;0.532263994
19.04.2023;0.087867998;28822.67969;1936.403442;0.491598994
20.04.2023;0.083936997;28245.98828;1943.097656;0.474857986
21.04.2023;0.078478999;27276.91016;1849.999878;0.449396014
22.04.2023;0.080375001;27817.5;1874.228638;0.472660989
23.04.2023;0.078819998;27591.38477;1862.062012;0.465016007
24.04.2023;0.078783996;27525.33984;1842.757446;0.461273015
25.04.2023;0.079847001;28307.59766;1866.753662;0.469994992
26.04.2023;0.078622997;28422.70117;1866.564209;0.462036997
27.04.2023;0.080190003;29473.78711;1908.786377;0.466868013
28.04.2023;0.080363996;29340.26172;1892.512817;0.480271012
29.04.2023;0.081629999;29248.48828;1908.916992;0.478408992
30.04.2023;0.079769;29268.80664;1876.924316;0.472332001
01.05.2023;0.078819998;28091.56836;1831.954834;0.464965999
02.05.2023;0.078805998;28680.53711;1870.789307;0.464951009
03.05.2023;0.079713002;29006.30859;1904.651855;0.463494003
04.05.2023;0.078449003;28847.71094;1877.704102;0.461573005
05.05.2023;0.080389999;29534.38477;1995.060913;0.467799991
06.05.2023;0.076998003;28904.62305;1900.221802;0.45954901
07.05.2023;0.076710001;28454.97852;1873.076416;0.450363994
08.05.2023;0.072472997;27694.27344;1849.042725;0.428914994
09.05.2023;0.073138997;27658.77539;1848.603149;0.42988801
10.05.2023;0.073225997;27621.75586;1842.401489;0.430873007
11.05.2023;0.072085001;27000.78906;1796.490601;0.421878994
12.05.2023;0.072458997;26804.99023;1808.019775;0.430718005
13.05.2023;0.071777001;26784.07813;1796.114868;0.424903005
14.05.2023;0.071985997;26930.63867;1800.500977;0.425859988
15.05.2023;0.072045997;27192.69336;1817.549927;0.427561998
16.05.2023;0.072728999;27036.65039;1824.12146;0.441421986
17.05.2023;0.074910998;27398.80273;1821.859619;0.448588997
